,step,metric,value
0,0,hp_metric,-1.0
1,49,train_loss_step,1.3420425653457642
2,99,train_loss_step,1.361306071281433
3,149,train_loss_step,1.20751953125
4,199,train_loss_step,1.2460488080978394
5,249,train_loss_step,1.1084284782409668
6,299,train_loss_step,1.175658941268921
7,349,train_loss_step,1.1386305093765259
8,399,train_loss_step,1.04221773147583
9,449,train_loss_step,1.2197203636169434
10,499,train_loss_step,1.1704527139663696
11,549,train_loss_step,1.3216263055801392
12,599,train_loss_step,1.0387516021728516
13,649,train_loss_step,1.0945709943771362
14,699,train_loss_step,1.0804980993270874
15,749,train_loss_step,1.2022589445114136
16,799,train_loss_step,0.9391137361526489
17,849,train_loss_step,1.1463204622268677
18,899,train_loss_step,0.8930671215057373
19,949,train_loss_step,1.1182200908660889
20,999,train_loss_step,0.9819899797439575
21,1049,train_loss_step,0.9605879187583923
22,1099,train_loss_step,0.9032840728759766
23,1149,train_loss_step,0.9088070392608643
24,1199,train_loss_step,1.0001235008239746
25,1249,train_loss_step,0.9229611754417419
26,1299,train_loss_step,0.8922820091247559
27,1349,train_loss_step,0.9985063076019287
28,1399,train_loss_step,0.8690012693405151
29,1449,train_loss_step,1.2121654748916626
30,1499,train_loss_step,0.9292815327644348
31,1549,train_loss_step,0.8402814865112305
32,1599,train_loss_step,0.888881504535675
33,1649,train_loss_step,0.8748653531074524
34,1699,train_loss_step,0.8575876355171204
35,1749,train_loss_step,0.7737756967544556
36,1799,train_loss_step,0.8522684574127197
37,1849,train_loss_step,1.0700533390045166
38,1899,train_loss_step,0.9216135740280151
39,1949,train_loss_step,0.9014707803726196
40,1999,train_loss_step,0.8592475056648254
41,2049,train_loss_step,0.9087631702423096
42,2099,train_loss_step,0.9170049428939819
43,2149,train_loss_step,0.7194643616676331
44,2199,train_loss_step,0.9338056445121765
45,2249,train_loss_step,0.8087307214736938
46,2299,train_loss_step,1.0008114576339722
47,2349,train_loss_step,0.9838635921478271
48,2399,train_loss_step,0.7359135150909424
49,2449,train_loss_step,0.8812601566314697
50,2499,train_loss_step,0.8937427401542664
51,2549,train_loss_step,0.829512894153595
52,2599,train_loss_step,0.9506120681762695
53,2649,train_loss_step,0.8791449069976807
54,2699,train_loss_step,0.7520732283592224
55,2749,train_loss_step,0.8219689130783081
56,2799,train_loss_step,0.8309404253959656
57,2849,train_loss_step,0.7629358172416687
58,2899,train_loss_step,0.7100450396537781
59,2949,train_loss_step,0.7989572286605835
60,2999,train_loss_step,0.817304790019989
61,3049,train_loss_step,0.8583478331565857
62,3099,train_loss_step,0.6931466460227966
63,3149,train_loss_step,0.8477509617805481
64,3199,train_loss_step,0.8172094821929932
65,3249,train_loss_step,0.765083372592926
66,3299,train_loss_step,0.7720007300376892
67,3349,train_loss_step,0.7458325028419495
68,3399,train_loss_step,0.6256058812141418
69,3449,train_loss_step,0.7788159847259521
70,3499,train_loss_step,0.8591467142105103
71,3549,train_loss_step,0.8866457343101501
72,3599,train_loss_step,0.7229183316230774
73,3649,train_loss_step,0.6608084440231323
74,3699,train_loss_step,0.7020103931427002
75,3749,train_loss_step,0.7702005505561829
76,3799,train_loss_step,0.6462436318397522
77,3849,train_loss_step,0.7344947457313538
78,3899,train_loss_step,0.7453764081001282
79,3949,train_loss_step,0.7034867405891418
80,3999,train_loss_step,0.6793482899665833
81,4049,train_loss_step,0.6609112024307251
82,4099,train_loss_step,0.6579264402389526
83,4149,train_loss_step,0.7820960879325867
84,4199,train_loss_step,0.7942422032356262
85,4249,train_loss_step,0.7702354192733765
86,4299,train_loss_step,0.7167688012123108
87,4349,train_loss_step,0.7548734545707703
88,4399,train_loss_step,0.6597416400909424
89,4449,train_loss_step,0.709797203540802
90,4499,train_loss_step,0.7056126594543457
91,4549,train_loss_step,0.7689113616943359
92,4599,train_loss_step,0.7442401051521301
93,4649,train_loss_step,0.6973792910575867
94,4699,train_loss_step,0.7611874341964722
95,4749,train_loss_step,0.6547355651855469
96,4799,train_loss_step,0.587515652179718
97,4849,train_loss_step,0.7257682681083679
98,49,epoch,0.0
99,71,epoch,0.0
100,71,epoch,0.0
101,99,epoch,1.0
102,143,epoch,1.0
103,143,epoch,1.0
104,149,epoch,2.0
105,199,epoch,2.0
106,215,epoch,2.0
107,215,epoch,2.0
108,249,epoch,3.0
109,287,epoch,3.0
110,287,epoch,3.0
111,299,epoch,4.0
112,349,epoch,4.0
113,359,epoch,4.0
114,359,epoch,4.0
115,399,epoch,5.0
116,431,epoch,5.0
117,431,epoch,5.0
118,449,epoch,6.0
119,499,epoch,6.0
120,503,epoch,6.0
121,503,epoch,6.0
122,549,epoch,7.0
123,575,epoch,7.0
124,575,epoch,7.0
125,599,epoch,8.0
126,647,epoch,8.0
127,647,epoch,8.0
128,649,epoch,9.0
129,699,epoch,9.0
130,719,epoch,9.0
131,719,epoch,9.0
132,749,epoch,10.0
133,791,epoch,10.0
134,791,epoch,10.0
135,799,epoch,11.0
136,849,epoch,11.0
137,863,epoch,11.0
138,863,epoch,11.0
139,899,epoch,12.0
140,935,epoch,12.0
141,935,epoch,12.0
142,949,epoch,13.0
143,999,epoch,13.0
144,1007,epoch,13.0
145,1007,epoch,13.0
146,1049,epoch,14.0
147,1079,epoch,14.0
148,1079,epoch,14.0
149,1099,epoch,15.0
150,1149,epoch,15.0
151,1151,epoch,15.0
152,1151,epoch,15.0
153,1199,epoch,16.0
154,1223,epoch,16.0
155,1223,epoch,16.0
156,1249,epoch,17.0
157,1295,epoch,17.0
158,1295,epoch,17.0
159,1299,epoch,18.0
160,1349,epoch,18.0
161,1367,epoch,18.0
162,1367,epoch,18.0
163,1399,epoch,19.0
164,1439,epoch,19.0
165,1439,epoch,19.0
166,1449,epoch,20.0
167,1499,epoch,20.0
168,1511,epoch,20.0
169,1511,epoch,20.0
170,1549,epoch,21.0
171,1583,epoch,21.0
172,1583,epoch,21.0
173,1599,epoch,22.0
174,1649,epoch,22.0
175,1655,epoch,22.0
176,1655,epoch,22.0
177,1699,epoch,23.0
178,1727,epoch,23.0
179,1727,epoch,23.0
180,1749,epoch,24.0
181,1799,epoch,24.0
182,1799,epoch,24.0
183,1799,epoch,24.0
184,1849,epoch,25.0
185,1871,epoch,25.0
186,1871,epoch,25.0
187,1899,epoch,26.0
188,1943,epoch,26.0
189,1943,epoch,26.0
190,1949,epoch,27.0
191,1999,epoch,27.0
192,2015,epoch,27.0
193,2015,epoch,27.0
194,2049,epoch,28.0
195,2087,epoch,28.0
196,2087,epoch,28.0
197,2099,epoch,29.0
198,2149,epoch,29.0
199,2159,epoch,29.0
200,2159,epoch,29.0
201,2199,epoch,30.0
202,2231,epoch,30.0
203,2231,epoch,30.0
204,2249,epoch,31.0
205,2299,epoch,31.0
206,2303,epoch,31.0
207,2303,epoch,31.0
208,2349,epoch,32.0
209,2375,epoch,32.0
210,2375,epoch,32.0
211,2399,epoch,33.0
212,2447,epoch,33.0
213,2447,epoch,33.0
214,2449,epoch,34.0
215,2499,epoch,34.0
216,2519,epoch,34.0
217,2519,epoch,34.0
218,2549,epoch,35.0
219,2591,epoch,35.0
220,2591,epoch,35.0
221,2599,epoch,36.0
222,2649,epoch,36.0
223,2663,epoch,36.0
224,2663,epoch,36.0
225,2699,epoch,37.0
226,2735,epoch,37.0
227,2735,epoch,37.0
228,2749,epoch,38.0
229,2799,epoch,38.0
230,2807,epoch,38.0
231,2807,epoch,38.0
232,2849,epoch,39.0
233,2879,epoch,39.0
234,2879,epoch,39.0
235,2899,epoch,40.0
236,2949,epoch,40.0
237,2951,epoch,40.0
238,2951,epoch,40.0
239,2999,epoch,41.0
240,3023,epoch,41.0
241,3023,epoch,41.0
242,3049,epoch,42.0
243,3095,epoch,42.0
244,3095,epoch,42.0
245,3099,epoch,43.0
246,3149,epoch,43.0
247,3167,epoch,43.0
248,3167,epoch,43.0
249,3199,epoch,44.0
250,3239,epoch,44.0
251,3239,epoch,44.0
252,3249,epoch,45.0
