,step,metric,value
0,0,hp_metric,-1.0
1,49,train_loss_step,1.5245970487594604
2,99,train_loss_step,1.3738478422164917
3,149,train_loss_step,1.1398682594299316
4,199,train_loss_step,1.3298014402389526
5,249,train_loss_step,1.1956000328063965
6,299,train_loss_step,1.2969224452972412
7,349,train_loss_step,1.3357008695602417
8,399,train_loss_step,1.2635778188705444
9,449,train_loss_step,1.2166181802749634
10,499,train_loss_step,1.179753065109253
11,549,train_loss_step,1.0576226711273193
12,599,train_loss_step,1.0560541152954102
13,649,train_loss_step,1.3355952501296997
14,699,train_loss_step,1.0423526763916016
15,749,train_loss_step,1.0289720296859741
16,799,train_loss_step,1.0478349924087524
17,849,train_loss_step,1.0030803680419922
18,899,train_loss_step,0.9311915040016174
19,949,train_loss_step,1.1814693212509155
20,999,train_loss_step,1.0268737077713013
21,1049,train_loss_step,0.9349716901779175
22,1099,train_loss_step,0.9688191413879395
23,1149,train_loss_step,1.1319955587387085
24,1199,train_loss_step,1.3273189067840576
25,1249,train_loss_step,1.096087098121643
26,1299,train_loss_step,0.8897314667701721
27,1349,train_loss_step,0.9758983850479126
28,1399,train_loss_step,0.8772474527359009
29,1449,train_loss_step,0.8820319175720215
30,1499,train_loss_step,0.8528658747673035
31,1549,train_loss_step,0.9906315803527832
32,1599,train_loss_step,0.8288679718971252
33,1649,train_loss_step,0.9594736099243164
34,1699,train_loss_step,0.9773339033126831
35,1749,train_loss_step,0.9448418021202087
36,1799,train_loss_step,0.9761002659797668
37,1849,train_loss_step,0.8288707733154297
38,1899,train_loss_step,1.2613309621810913
39,1949,train_loss_step,0.8825984597206116
40,1999,train_loss_step,0.8441817164421082
41,2049,train_loss_step,0.9661598801612854
42,2099,train_loss_step,0.7861027717590332
43,2149,train_loss_step,0.8602309226989746
44,2199,train_loss_step,1.0057753324508667
45,2249,train_loss_step,0.9095901846885681
46,2299,train_loss_step,0.8650998473167419
47,2349,train_loss_step,1.158021330833435
48,2399,train_loss_step,0.7856942415237427
49,2449,train_loss_step,0.770771861076355
50,2499,train_loss_step,0.9661285877227783
51,2549,train_loss_step,0.9415270686149597
52,2599,train_loss_step,0.9297901391983032
53,2649,train_loss_step,0.8907012343406677
54,2699,train_loss_step,0.915881335735321
55,2749,train_loss_step,0.9112181663513184
56,2799,train_loss_step,0.7982791066169739
57,2849,train_loss_step,0.8314782381057739
58,2899,train_loss_step,0.804253101348877
59,2949,train_loss_step,1.0218150615692139
60,2999,train_loss_step,0.7769866585731506
61,3049,train_loss_step,0.7560271620750427
62,3099,train_loss_step,0.8333568572998047
63,3149,train_loss_step,0.6806150078773499
64,3199,train_loss_step,0.9162023067474365
65,3249,train_loss_step,0.7625255584716797
